,,,
U+1F0CF,,PLAYING CARD BLACK JOKER,
U+1F0D0,,,
U+1F0D1,,PLAYING CARD ACE OF CLUBS,
U+1F0D2,,PLAYING CARD TWO OF CLUBS,
U+1F0D3,,PLAYING CARD THREE OF CLUBS,
U+1F0D4,,PLAYING CARD FOUR OF CLUBS,
U+1F0D5,,PLAYING CARD FIVE OF CLUBS,
U+1F0D6,,PLAYING CARD SIX OF CLUBS,
U+1F0D7,,PLAYING CARD SEVEN OF CLUBS,
U+1F0D8,,PLAYING CARD EIGHT OF CLUBS,
U+1F0D9,,PLAYING CARD NINE OF CLUBS,
U+1F0DA,,PLAYING CARD TEN OF CLUBS,
U+1F0DB,,PLAYING CARD JACK OF CLUBS,
U+1F0DC,,PLAYING CARD KNIGHT OF CLUBS,
U+1F0DD,,PLAYING CARD QUEEN OF CLUBS,
U+1F0DE,,PLAYING CARD KING OF CLUBS,
U+1F0DF,,PLAYING CARD WHITE JOKER,
U+1F0E0,,PLAYING CARD FOOL,
U+1F0E1,,PLAYING CARD TRUMP-1,
U+1F0E2,,PLAYING CARD TRUMP-2,
U+1F0E3,,PLAYING CARD TRUMP-3,
U+1F0E4,,PLAYING CARD TRUMP-4,
U+1F0E5,,PLAYING CARD TRUMP-5,
U+1F0E6,,PLAYING CARD TRUMP-6,
U+1F0E7,,PLAYING CARD TRUMP-7,
U+1F0E8,,PLAYING CARD TRUMP-8,
U+1F0E9,,PLAYING CARD TRUMP-9,
U+1F0EA,,PLAYING CARD TRUMP-10,
U+1F0EB,,PLAYING CARD TRUMP-11,
U+1F0EC,,PLAYING CARD TRUMP-12,
U+1F0ED,,PLAYING CARD TRUMP-13,
U+1F0EE,,PLAYING CARD TRUMP-14,
U+1F0EF,,PLAYING CARD TRUMP-15,
U+1F0F0,,PLAYING CARD TRUMP-16,
U+1F0F1,,PLAYING CARD TRUMP-17,
U+1F0F2,,PLAYING CARD TRUMP-18,
U+1F0F3,,PLAYING CARD TRUMP-19,
U+1F0F4,,PLAYING CARD TRUMP-20,
U+1F0F5,,PLAYING CARD TRUMP-21,
U+1F0F6,,,
U+1F0F7,,,
U+1F0F8,,,
U+1F0F9,,,
U+1F0FA,,,
U+1F0FB,,,
U+1F0FC,,,
U+1F0FD,,,
U+1F0FE,,,
U+1F0FF,,,
U+1F100,,DIGIT ZERO FULL STOP,
U+1F101,,DIGIT ZERO COMMA,
U+1F102,,DIGIT ONE COMMA,
U+1F103,,DIGIT TWO COMMA,
U+1F104,,DIGIT THREE COMMA,
U+1F105,,DIGIT FOUR COMMA,
U+1F106,,DIGIT FIVE COMMA,
U+1F107,,DIGIT SIX COMMA,
U+1F108,,DIGIT SEVEN COMMA,
U+1F109,,DIGIT EIGHT COMMA,
U+1F10A,,DIGIT NINE COMMA,
U+1F10B,,DINGBAT CIRCLED SANS-SERIF DIGIT ZERO,
U+1F10C,,DINGBAT NEGATIVE CIRCLED SANS-SERIF DIGIT ZERO,
U+1F10D,,,
U+1F10E,,,
U+1F10F,,,
U+1F110,,PARENTHESIZED LATIN CAPITAL LETTER A,
U+1F111,,PARENTHESIZED LATIN CAPITAL LETTER B,
U+1F112,,PARENTHESIZED LATIN CAPITAL LETTER C,
U+1F113,,PARENTHESIZED LATIN CAPITAL LETTER D,
U+1F114,,PARENTHESIZED LATIN CAPITAL LETTER E,
U+1F115,,PARENTHESIZED LATIN CAPITAL LETTER F,
U+1F116,,PARENTHESIZED LATIN CAPITAL LETTER G,
U+1F117,,PARENTHESIZED LATIN CAPITAL LETTER H,
U+1F118,,PARENTHESIZED LATIN CAPITAL LETTER I,
U+1F119,,PARENTHESIZED LATIN CAPITAL LETTER J,
U+1F11A,,PARENTHESIZED LATIN CAPITAL LETTER K,
U+1F11B,,PARENTHESIZED LATIN CAPITAL LETTER L,
U+1F11C,,PARENTHESIZED LATIN CAPITAL LETTER M,
U+1F11D,,PARENTHESIZED LATIN CAPITAL LETTER N,
U+1F11E,,PARENTHESIZED LATIN CAPITAL LETTER O,
U+1F11F,,PARENTHESIZED LATIN CAPITAL LETTER P,
U+1F120,,PARENTHESIZED LATIN CAPITAL LETTER Q,
U+1F121,,PARENTHESIZED LATIN CAPITAL LETTER R,
U+1F122,,PARENTHESIZED LATIN CAPITAL LETTER S,
U+1F123,,PARENTHESIZED LATIN CAPITAL LETTER T,
U+1F124,,PARENTHESIZED LATIN CAPITAL LETTER U,
U+1F125,,PARENTHESIZED LATIN CAPITAL LETTER V,
U+1F126,,PARENTHESIZED LATIN CAPITAL LETTER W,
U+1F127,,PARENTHESIZED LATIN CAPITAL LETTER X,
U+1F128,,PARENTHESIZED LATIN CAPITAL LETTER Y,
U+1F129,,PARENTHESIZED LATIN CAPITAL LETTER Z,
U+1F12A,,TORTOISE SHELL BRACKETED LATIN CAPITAL LETTER S,
U+1F12B,,CIRCLED ITALIC LATIN CAPITAL LETTER C,
U+1F12C,,CIRCLED ITALIC LATIN CAPITAL LETTER R,
U+1F12D,,CIRCLED CD,
U+1F12E,,CIRCLED WZ,
U+1F12F,,,
U+1F130,,SQUARED LATIN CAPITAL LETTER A,
U+1F131,,SQUARED LATIN CAPITAL LETTER B,
U+1F132,,SQUARED LATIN CAPITAL LETTER C,
U+1F133,,SQUARED LATIN CAPITAL LETTER D,
U+1F134,,SQUARED LATIN CAPITAL LETTER E,
U+1F135,,SQUARED LATIN CAPITAL LETTER F,
U+1F136,,SQUARED LATIN CAPITAL LETTER G,
U+1F137,,SQUARED LATIN CAPITAL LETTER H,
U+1F138,,SQUARED LATIN CAPITAL LETTER I,
U+1F139,,SQUARED LATIN CAPITAL LETTER J,
U+1F13A,,SQUARED LATIN CAPITAL LETTER K,
U+1F13B,,SQUARED LATIN CAPITAL LETTER L,
U+1F13C,,SQUARED LATIN CAPITAL LETTER M,
U+1F13D,,SQUARED LATIN CAPITAL LETTER N,
U+1F13E,,SQUARED LATIN CAPITAL LETTER O,
U+1F13F,,SQUARED LATIN CAPITAL LETTER P,
U+1F140,,SQUARED LATIN CAPITAL LETTER Q,
U+1F141,,SQUARED LATIN CAPITAL LETTER R,
U+1F142,,SQUARED LATIN CAPITAL LETTER S,
U+1F143,,SQUARED LATIN CAPITAL LETTER T,
U+1F144,,SQUARED LATIN CAPITAL LETTER U,
U+1F145,,SQUARED LATIN CAPITAL LETTER V,
U+1F146,,SQUARED LATIN CAPITAL LETTER W,
U+1F147,,SQUARED LATIN CAPITAL LETTER X,
U+1F148,,SQUARED LATIN CAPITAL LETTER Y,
U+1F149,,SQUARED LATIN CAPITAL LETTER Z,
U+1F14A,,SQUARED HV,
U+1F14B,,SQUARED MV,
U+1F14C,,SQUARED SD,
U+1F14D,,SQUARED SS,
U+1F14E,,SQUARED PPV,
U+1F14F,,SQUARED WC,
U+1F150,,NEGATIVE CIRCLED LATIN CAPITAL LETTER A,
U+1F151,,NEGATIVE CIRCLED LATIN CAPITAL LETTER B,
U+1F152,,NEGATIVE CIRCLED LATIN CAPITAL LETTER C,
U+1F153,,NEGATIVE CIRCLED LATIN CAPITAL LETTER D,
U+1F154,,NEGATIVE CIRCLED LATIN CAPITAL LETTER E,
U+1F155,,NEGATIVE CIRCLED LATIN CAPITAL LETTER F,
U+1F156,,NEGATIVE CIRCLED LATIN CAPITAL LETTER G,
U+1F157,,NEGATIVE CIRCLED LATIN CAPITAL LETTER H,
U+1F158,,NEGATIVE CIRCLED LATIN CAPITAL LETTER I,
U+1F159,,NEGATIVE CIRCLED LATIN CAPITAL LETTER J,
U+1F15A,,NEGATIVE CIRCLED LATIN CAPITAL LETTER K,
U+1F15B,,NEGATIVE CIRCLED LATIN CAPITAL LETTER L,
U+1F15C,,NEGATIVE CIRCLED LATIN CAPITAL LETTER M,
U+1F15D,,NEGATIVE CIRCLED LATIN CAPITAL LETTER N,
U+1F15E,,NEGATIVE CIRCLED LATIN CAPITAL LETTER O,
U+1F15F,,NEGATIVE CIRCLED LATIN CAPITAL LETTER P,
U+1F160,,NEGATIVE CIRCLED LATIN CAPITAL LETTER Q,
U+1F161,,NEGATIVE CIRCLED LATIN CAPITAL LETTER R,
U+1F162,,NEGATIVE CIRCLED LATIN CAPITAL LETTER S,
U+1F163,,NEGATIVE CIRCLED LATIN CAPITAL LETTER T,
U+1F164,,NEGATIVE CIRCLED LATIN CAPITAL LETTER U,
U+1F165,,NEGATIVE CIRCLED LATIN CAPITAL LETTER V,
U+1F166,,NEGATIVE CIRCLED LATIN CAPITAL LETTER W,
U+1F167,,NEGATIVE CIRCLED LATIN CAPITAL LETTER X,
U+1F168,,NEGATIVE CIRCLED LATIN CAPITAL LETTER Y,
U+1F169,,NEGATIVE CIRCLED LATIN CAPITAL LETTER Z,
U+1F16A,,RAISED MC SIGN,
U+1F16B,,RAISED MD SIGN,
U+1F16C,,,
U+1F16D,,,
U+1F16E,,,
U+1F16F,,,
U+1F170,,NEGATIVE SQUARED LATIN CAPITAL LETTER A,
U+1F171,,NEGATIVE SQUARED LATIN CAPITAL LETTER B,
U+1F172,,NEGATIVE SQUARED LATIN CAPITAL LETTER C,
U+1F173,,NEGATIVE SQUARED LATIN CAPITAL LETTER D,
U+1F174,,NEGATIVE SQUARED LATIN CAPITAL LETTER E,
U+1F175,,NEGATIVE SQUARED LATIN CAPITAL LETTER F,
U+1F176,,NEGATIVE SQUARED LATIN CAPITAL LETTER G,
U+1F177,,NEGATIVE SQUARED LATIN CAPITAL LETTER H,
U+1F178,,NEGATIVE SQUARED LATIN CAPITAL LETTER I,
U+1F179,,NEGATIVE SQUARED LATIN CAPITAL LETTER J,
U+1F17A,,NEGATIVE SQUARED LATIN CAPITAL LETTER K,
U+1F17B,,NEGATIVE SQUARED LATIN CAPITAL LETTER L,
U+1F17C,,NEGATIVE SQUARED LATIN CAPITAL LETTER M,
U+1F17D,,NEGATIVE SQUARED LATIN CAPITAL LETTER N,
U+1F17E,,NEGATIVE SQUARED LATIN CAPITAL LETTER O,
U+1F17F,,NEGATIVE SQUARED LATIN CAPITAL LETTER P,
U+1F180,,NEGATIVE SQUARED LATIN CAPITAL LETTER Q,
U+1F181,,NEGATIVE SQUARED LATIN CAPITAL LETTER R,
U+1F182,,NEGATIVE SQUARED LATIN CAPITAL LETTER S,
U+1F183,,NEGATIVE SQUARED LATIN CAPITAL LETTER T,
U+1F184,,NEGATIVE SQUARED LATIN CAPITAL LETTER U,
U+1F185,,NEGATIVE SQUARED LATIN CAPITAL LETTER V,
U+1F186,,NEGATIVE SQUARED LATIN CAPITAL LETTER W,
U+1F187,,NEGATIVE SQUARED LATIN CAPITAL LETTER X,
U+1F188,,NEGATIVE SQUARED LATIN CAPITAL LETTER Y,
U+1F189,,NEGATIVE SQUARED LATIN CAPITAL LETTER Z,
U+1F18A,,CROSSED NEGATIVE SQUARED LATIN CAPITAL LETTER P,
U+1F18B,,NEGATIVE SQUARED IC,
U+1F18C,,NEGATIVE SQUARED PA,
U+1F18D,,NEGATIVE SQUARED SA,
U+1F18E,,NEGATIVE SQUARED AB,
U+1F18F,,NEGATIVE SQUARED WC,
U+1F190,,SQUARE DJ,
U+1F191,,SQUARED CL,
U+1F192,,SQUARED COOL,
U+1F193,,SQUARED FREE,
U+1F194,,SQUARED ID,
U+1F195,,SQUARED NEW,
U+1F196,,SQUARED NG,
U+1F197,,SQUARED OK,
U+1F198,,SQUARED SOS,
U+1F199,,SQUARED UP WITH EXCLAMATION MARK,
U+1F19A,,SQUARED VS,
U+1F19B,,SQUARED THREE D,
U+1F19C,,SQUARED SECOND SCREEN,
U+1F19D,,SQUARED TWO K,
U+1F19E,,SQUARED FOUR K,
U+1F19F,,SQUARED EIGHT K,
U+1F1A0,,SQUARED FIVE POINT ONE,
U+1F1A1,,SQUARED SEVEN POINT ONE,
U+1F1A2,,SQUARED TWENTY-TWO POINT TWO,
U+1F1A3,,SQUARED SIXTY P,
U+1F1A4,,SQUARED ONE HUNDRED TWENTY P,
U+1F1A5,,SQUARED LATIN SMALL LETTER D,
U+1F1A6,,SQUARED HC,
U+1F1A7,,SQUARED HDR,
U+1F1A8,,SQUARED HI-RES,
U+1F1A9,,SQUARED LOSSLESS,
U+1F1AA,,SQUARED SHV,
U+1F1AB,,SQUARED UHD,
U+1F1AC,,SQUARED VOD,
U+1F1AD,,,
U+1F1AE,,,
U+1F1AF,,,
U+1F1B0,,,
U+1F1B1,,,
U+1F1B2,,,
U+1F1B3,,,
U+1F1B4,,,
U+1F1B5,,,
U+1F1B6,,,
U+1F1B7,,,
U+1F1B8,,,
U+1F1B9,,,
U+1F1BA,,,
U+1F1BB,,,
U+1F1BC,,,
U+1F1BD,,,
U+1F1BE,,,
U+1F1BF,,,
U+1F1C0,,,
U+1F1C1,,,
U+1F1C2,,,
U+1F1C3,,,
U+1F1C4,,,
U+1F1C5,,,
U+1F1C6,,,
U+1F1C7,,,
U+1F1C8,,,
U+1F1C9,,,
U+1F1CA,,,
U+1F1CB,,,
U+1F1CC,,,
U+1F1CD,,,
U+1F1CE,,,
U+1F1CF,,,
U+1F1D0,,,
U+1F1D1,,,
U+1F1D2,,,
U+1F1D3,,,
U+1F1D4,,,
U+1F1D5,,,
U+1F1D6,,,
U+1F1D7,,,
U+1F1D8,,,
U+1F1D9,,,
U+1F1DA,,,
U+1F1DB,,,
U+1F1DC,,,
U+1F1DD,,,
U+1F1DE,,,
U+1F1DF,,,
U+1F1E0,,,
U+1F1E1,,,
U+1F1E2,,,
U+1F1E3,,,
U+1F1E4,,,
U+1F1E5,,,
U+1F1E6,,REGIONAL INDICATOR SYMBOL LETTER A,
U+1F1E7,,REGIONAL INDICATOR SYMBOL LETTER B,
U+1F1E8,,REGIONAL INDICATOR SYMBOL LETTER C,
U+1F1E9,,REGIONAL INDICATOR SYMBOL LETTER D,
U+1F1EA,,REGIONAL INDICATOR SYMBOL LETTER E,
U+1F1EB,,REGIONAL INDICATOR SYMBOL LETTER F,
U+1F1EC,,REGIONAL INDICATOR SYMBOL LETTER G,
U+1F1ED,,REGIONAL INDICATOR SYMBOL LETTER H,
U+1F1EE,,REGIONAL INDICATOR SYMBOL LETTER I,
U+1F1EF,,REGIONAL INDICATOR SYMBOL LETTER J,
U+1F1F0,,REGIONAL INDICATOR SYMBOL LETTER K,
U+1F1F1,,REGIONAL INDICATOR SYMBOL LETTER L,
U+1F1F2,,REGIONAL INDICATOR SYMBOL LETTER M,
U+1F1F3,,REGIONAL INDICATOR SYMBOL LETTER N,
U+1F1F4,,REGIONAL INDICATOR SYMBOL LETTER O,
U+1F1F5,,REGIONAL INDICATOR SYMBOL LETTER P,
U+1F1F6,,REGIONAL INDICATOR SYMBOL LETTER Q,
U+1F1F7,,REGIONAL INDICATOR SYMBOL LETTER R,
U+1F1F8,,REGIONAL INDICATOR SYMBOL LETTER S,
U+1F1F9,,REGIONAL INDICATOR SYMBOL LETTER T,
U+1F1FA,,REGIONAL INDICATOR SYMBOL LETTER U,
U+1F1FB,,REGIONAL INDICATOR SYMBOL LETTER V,
U+1F1FC,,REGIONAL INDICATOR SYMBOL LETTER W,
U+1F1FD,,REGIONAL INDICATOR SYMBOL LETTER X,
U+1F1FE,,REGIONAL INDICATOR SYMBOL LETTER Y,
U+1F1FF,,REGIONAL INDICATOR SYMBOL LETTER Z,
U+1F200,,SQUARE HIRAGANA HOKA,
U+1F201,,SQUARED KATAKANA KOKO,
U+1F202,,SQUARED KATAKANA SA,
U+1F203,,,
U+1F204,,,
U+1F205,,,
U+1F206,,,
U+1F207,,,
U+1F208,,,
U+1F209,,,
U+1F20A,,,
U+1F20B,,,
U+1F20C,,,
U+1F20D,,,
U+1F20E,,,
U+1F20F,,,
U+1F210,,SQUARED CJK UNIFIED IDEOGRAPH-624B,
U+1F211,,SQUARED CJK UNIFIED IDEOGRAPH-5B57,
U+1F212,,SQUARED CJK UNIFIED IDEOGRAPH-53CC,
U+1F213,,SQUARED KATAKANA DE,
U+1F214,,SQUARED CJK UNIFIED IDEOGRAPH-4E8C,
U+1F215,,SQUARED CJK UNIFIED IDEOGRAPH-591A,
U+1F216,,SQUARED CJK UNIFIED IDEOGRAPH-89E3,
U+1F217,,SQUARED CJK UNIFIED IDEOGRAPH-5929,
U+1F218,,SQUARED CJK UNIFIED IDEOGRAPH-4EA4,
U+1F219,,SQUARED CJK UNIFIED IDEOGRAPH-6620,
U+1F21A,,SQUARED CJK UNIFIED IDEOGRAPH-7121,
U+1F21B,,SQUARED CJK UNIFIED IDEOGRAPH-6599,
U+1F21C,,SQUARED CJK UNIFIED IDEOGRAPH-524D,
U+1F21D,,SQUARED CJK UNIFIED IDEOGRAPH-5F8C,
U+1F21E,,SQUARED CJK UNIFIED IDEOGRAPH-518D,
U+1F21F,,SQUARED CJK UNIFIED IDEOGRAPH-65B0,
U+1F220,,SQUARED CJK UNIFIED IDEOGRAPH-521D,
U+1F221,,SQUARED CJK UNIFIED IDEOGRAPH-7D42,
U+1F222,,SQUARED CJK UNIFIED IDEOGRAPH-751F,
U+1F223,,SQUARED CJK UNIFIED IDEOGRAPH-8CA9,
U+1F224,,SQUARED CJK UNIFIED IDEOGRAPH-58F0,
U+1F225,,SQUARED CJK UNIFIED IDEOGRAPH-5439,
U+1F226,,SQUARED CJK UNIFIED IDEOGRAPH-6F14,
U+1F227,,SQUARED CJK UNIFIED IDEOGRAPH-6295,
U+1F228,,SQUARED CJK UNIFIED IDEOGRAPH-6355,
U+1F229,,SQUARED CJK UNIFIED IDEOGRAPH-4E00,
U+1F22A,,SQUARED CJK UNIFIED IDEOGRAPH-4E09,
U+1F22B,,SQUARED CJK UNIFIED IDEOGRAPH-904A,
U+1F22C,,SQUARED CJK UNIFIED IDEOGRAPH-5DE6,
U+1F22D,,SQUARED CJK UNIFIED IDEOGRAPH-4E2D,
U+1F22E,,SQUARED CJK UNIFIED IDEOGRAPH-53F3,
U+1F22F,,SQUARED CJK UNIFIED IDEOGRAPH-6307,
U+1F230,,SQUARED CJK UNIFIED IDEOGRAPH-8D70,
U+1F231,,SQUARED CJK UNIFIED IDEOGRAPH-6253,
U+1F232,,SQUARED CJK UNIFIED IDEOGRAPH-7981,
U+1F233,,SQUARED CJK UNIFIED IDEOGRAPH-7A7A,
U+1F234,,SQUARED CJK UNIFIED IDEOGRAPH-5408,
U+1F235,,SQUARED CJK UNIFIED IDEOGRAPH-6E80,
U+1F236,,SQUARED CJK UNIFIED IDEOGRAPH-6709,
U+1F237,,SQUARED CJK UNIFIED IDEOGRAPH-6708,
U+1F238,,SQUARED CJK UNIFIED IDEOGRAPH-7533,
U+1F239,,SQUARED CJK UNIFIED IDEOGRAPH-5272,
U+1F23A,,SQUARED CJK UNIFIED IDEOGRAPH-55B6,
U+1F23B,,SQUARED CJK UNIFIED IDEOGRAPH-914D,
U+1F23C,,,
U+1F23D,,,
U+1F23E,,,
U+1F23F,,,
U+1F240,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-672C,
U+1F241,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-4E09,
U+1F242,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-4E8C,
U+1F243,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-5B89,
U+1F244,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-70B9,
U+1F245,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-6253,
U+1F246,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-76D7,
U+1F247,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-52DD,
U+1F248,,TORTOISE SHELL BRACKETED CJK UNIFIED IDEOGRAPH-6557,
U+1F249,,,
U+1F24A,,,
U+1F24B,,,
U+1F24C,,,
U+1F24D,,,
U+1F24E,,,
U+1F24F,,,
U+1F250,,CIRCLED IDEOGRAPH ADVANTAGE,
U+1F251,,CIRCLED IDEOGRAPH ACCEPT,
U+1F252,,,
U+1F253,,,
U+1F254,,,
U+1F255,,,
U+1F256,,,
U+1F257,,,
U+1F258,,,
U+1F259,,,
U+1F25A,,,
U+1F25B,,,
U+1F25C,,,
U+1F25D,,,
U+1F25E,,,
U+1F25F,,,
U+1F260,,ROUNDED SYMBOL FOR FU,
U+1F261,,ROUNDED SYMBOL FOR LU,
U+1F262,,ROUNDED SYMBOL FOR SHOU,
U+1F263,,ROUNDED SYMBOL FOR XI,
U+1F264,,ROUNDED SYMBOL FOR SHUANGXI,
U+1F265,,ROUNDED SYMBOL FOR CAI,
U+1F266,,,
U+1F267,,,
U+1F268,,,
U+1F269,,,
U+1F26A,,,
U+1F26B,,,
U+1F26C,,,
U+1F26D,,,
U+1F26E,,,
U+1F26F,,,
U+1F270,,,
U+1F271,,,
U+1F272,,,
U+1F273,,,
U+1F274,,,
U+1F275,,,
U+1F276,,,
U+1F277,,,
U+1F278,,,
U+1F279,,,
U+1F27A,,,
U+1F27B,,,
U+1F27C,,,
U+1F27D,,,
U+1F27E,,,
U+1F27F,,,
U+1F280,,,
U+1F281,,,
U+1F282,,,
U+1F283,,,
U+1F284,,,
U+1F285,,,
U+1F286,,,
U+1F287,,,
U+1F288,,,
U+1F289,,,
U+1F28A,,,
U+1F28B,,,
U+1F28C,,,
U+1F28D,,,
U+1F28E,,,
U+1F28F,,,
U+1F290,,,
U+1F291,,,
U+1F292,,,
U+1F293,,,
U+1F294,,,
U+1F295,,,
U+1F296,,,
U+1F297,,,
U+1F298,,,
U+1F299,,,
U+1F29A,,,
U+1F29B,,,
U+1F29C,,,
U+1F29D,,,
U+1F29E,,,
U+1F29F,,,
U+1F2A0,,,
U+1F2A1,,,
U+1F2A2,,,
U+1F2A3,,,
U+1F2A4,,,
U+1F2A5,,,
U+1F2A6,,,
U+1F2A7,,,
U+1F2A8,,,
U+1F2A9,,,
U+1F2AA,,,
U+1F2AB,,,
U+1F2AC,,,
U+1F2AD,,,
U+1F2AE,,,
U+1F2AF,,,
U+1F2B0,,,
U+1F2B1,,,
U+1F2B2,,,
U+1F2B3,,,
U+1F2B4,,,
U+1F2B5,,,
U+1F2B6,,,
U+1F2B7,,,
U+1F2B8,,,
U+1F2B9,,,
U+1F2BA,,,
U+1F2BB,,,
U+1F2BC,,,
U+1F2BD,,,
U+1F2BE,,,
U+1F2BF,,,
U+1F2C0,,,
U+1F2C1,,,
U+1F2C2,,,
U+1F2C3,,,
U+1F2C4,,,
U+1F2C5,,,
U+1F2C6,,,
U+1F2C7,,,
U+1F2C8,,,
U+1F2C9,,,
U+1F2CA,,,
U+1F2CB,,,
U+1F2CC,,,
U+1F2CD,,,
U+1F2CE,,,
U+1F2CF,,,
U+1F2D0,,,
U+1F2D1,,,
U+1F2D2,,,
U+1F2D3,,,
U+1F2D4,,,
U+1F2D5,,,
U+1F2D6,,,
U+1F2D7,,,
U+1F2D8,,,
U+1F2D9,,,
U+1F2DA,,,
U+1F2DB,,,
U+1F2DC,,,
U+1F2DD,,,
U+1F2DE,,,
U+1F2DF,,,
U+1F2E0,,,
U+1F2E1,,,
U+1F2E2,,,
U+1F2E3,,,
U+1F2E4,,,
U+1F2E5,,,
U+1F2E6,,,
U+1F2E7,,,
U+1F2E8,,,
U+1F2E9,,,
U+1F2EA,,,
U+1F2EB,,,
U+1F2EC,,,
U+1F2ED,,,
U+1F2EE,,,
U+1F2EF,,,
U+1F2F0,,,
U+1F2F1,,,
U+1F2F2,,,
U+1F2F3,,,
U+1F2F4,,,
U+1F2F5,,,
U+1F2F6,,,
U+1F2F7,,,
U+1F2F8,,,
U+1F2F9,,,
U+1F2FA,,,
U+1F2FB,,,
U+1F2FC,,,
U+1F2FD,,,
U+1F2FE,,,
U+1F2FF,,,
U+1F300,,CYCLONE,
U+1F301,,FOGGY,
U+1F302,,CLOSED UMBRELLA,
U+1F303,,NIGHT WITH STARS,
U+1F304,,SUNRISE OVER MOUNTAINS,
U+1F305,,SUNRISE,
U+1F306,,CITYSCAPE AT DUSK,
U+1F307,,SUNSET OVER BUILDINGS,
U+1F308,,RAINBOW,
U+1F309,,BRIDGE AT NIGHT,
U+1F30A,,WATER WAVE,
U+1F30B,,VOLCANO,
U+1F30C,,MILKY WAY,
U+1F30D,,EARTH GLOBE EUROPE-AFRICA,
U+1F30E,,EARTH GLOBE AMERICAS,
U+1F30F,,EARTH GLOBE ASIA-AUSTRALIA,
U+1F310,,GLOBE WITH MERIDIANS,
U+1F311,,NEW MOON SYMBOL,
U+1F312,,WAXING CRESCENT MOON SYMBOL,
U+1F313,,FIRST QUARTER MOON SYMBOL,
U+1F314,,WAXING GIBBOUS MOON SYMBOL,
U+1F315,,FULL MOON SYMBOL,
U+1F316,,WANING GIBBOUS MOON SYMBOL,
U+1F317,,LAST QUARTER MOON SYMBOL,
U+1F318,,WANING CRESCENT MOON SYMBOL,
U+1F319,,CRESCENT MOON,
U+1F31A,,NEW MOON WITH FACE,
U+1F31B,,FIRST QUARTER MOON WITH FACE,
U+1F31C,,LAST QUARTER MOON WITH FACE,
U+1F31D,,FULL MOON WITH FACE,
U+1F31E,,SUN WITH FACE,
U+1F31F,,GLOWING STAR,
U+1F320,,SHOOTING STAR,
U+1F321,,THERMOMETER,
U+1F322,,BLACK DROPLET,
U+1F323,,WHITE SUN,
U+1F324,,WHITE SUN WITH SMALL CLOUD,
U+1F325,,WHITE SUN BEHIND CLOUD,
U+1F326,,WHITE SUN BEHIND CLOUD WITH RAIN,
U+1F327,,CLOUD WITH RAIN,
U+1F328,,CLOUD WITH SNOW,
U+1F329,,CLOUD WITH LIGHTNING,
U+1F32A,,CLOUD WITH TORNADO,
U+1F32B,,FOG,
U+1F32C,,WIND BLOWING FACE,
U+1F32D,,HOT DOG,
U+1F32E,,TACO,
U+1F32F,,BURRITO,
U+1F330,,CHESTNUT,
U+1F331,,SEEDLING,
U+1F332,,EVERGREEN TREE,
U+1F333,,DECIDUOUS TREE,
U+1F334,,PALM TREE,
U+1F335,,CACTUS,
U+1F336,,HOT PEPPER,
U+1F337,,TULIP,
U+1F338,,CHERRY BLOSSOM,
U+1F339,,ROSE,
U+1F33A,,HIBISCUS,
U+1F33B,,SUNFLOWER,
U+1F33C,,BLOSSOM,
U+1F33D,,EAR OF MAIZE,
U+1F33E,,EAR OF RICE,
U+1F33F,,HERB,
U+1F340,,FOUR LEAF CLOVER,
U+1F341,,MAPLE LEAF,
U+1F342,,FALLEN LEAF,
U+1F343,,LEAF FLUTTERING IN WIND,
U+1F344,,MUSHROOM,
U+1F345,,TOMATO,
U+1F346,,AUBERGINE,
U+1F347,,GRAPES,
U+1F348,,MELON,
U+1F349,,WATERMELON,
U+1F34A,,TANGERINE,
U+1F34B,,LEMON,
U+1F34C,,BANANA,
U+1F34D,,PINEAPPLE,
U+1F34E,,RED APPLE,
U+1F34F,,GREEN APPLE,
U+1F350,,PEAR,
U+1F351,,PEACH,
U+1F352,,CHERRIES,
U+1F353,,STRAWBERRY,
U+1F354,,HAMBURGER,
U+1F355,,SLICE OF PIZZA,
U+1F356,,MEAT ON BONE,
U+1F357,,POULTRY LEG,
U+1F358,,RICE CRACKER,
U+1F359,,RICE BALL,
U+1F35A,,COOKED RICE,
U+1F35B,,CURRY AND RICE,
U+1F35C,,STEAMING BOWL,
U+1F35D,,SPAGHETTI,
U+1F35E,,BREAD,
U+1F35F,,FRENCH FRIES,
U+1F360,,ROASTED SWEET POTATO,
U+1F361,,DANGO,
U+1F362,,ODEN,
U+1F363,,SUSHI,
U+1F364,,FRIED SHRIMP,
U+1F365,,FISH CAKE WITH SWIRL DESIGN,
U+1F366,,SOFT ICE CREAM,
U+1F367,,SHAVED ICE,
U+1F368,,ICE CREAM,
U+1F369,,DOUGHNUT,
U+1F36A,,COOKIE,
U+1F36B,,CHOCOLATE BAR,
